;genres;artists;acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;valence;popularity;key;mode;count
13156;['classical soprano'];Karita Mattila;0.983;0.2423333333333333;234360.0;0.0988;0.2910747366666667;0.2033333333333333;-21.17633333333333;0.0492333333333333;106.741;0.0932333333333333;19.33333333333333;3;1;3
13158;['classical performance', 'orchestral performance'];Karl Böhm;0.9223907563025208;0.294563025210084;414931.8949579832;0.200910924369748;0.3767541230252102;0.2783495798319329;-17.92345798319328;0.0734978991596639;99.6121680672269;0.2398306722689074;2.7436974789915967;2;1;238
13164;['post-romantic era'];Karl Goldmark;0.988;0.225;352147.0;0.289;0.916;0.315;-14.008;0.0505;89.079;0.226;1.0;1;1;1
13166;['choral'];Karl Jenkins;0.804;0.295;237413.0;0.408;0.148;0.165;-16.632;0.0693;150.454;0.1639999999999999;61.0;4;0;1
13168;['baroque woodwind', 'classical flute'];Karl Kaiser;0.847;0.515;90107.0;0.269;0.0897;0.0757;-21.859;0.037;130.998;0.964;49.0;11;0;1
13171;['classical organ'];Karl Richter;0.8003333333333332;0.3316666666666667;241289.0;0.20095;0.3640032;0.1391666666666666;-18.4365;0.0396666666666666;118.63583333333334;0.3403166666666666;18.33333333333333;3;1;6
13175;['folk', 'mellow gold', 'soft rock'];Karla Bonoff;0.4988;0.5771333333333332;236232.8666666668;0.3473333333333333;0.0003514306666666;0.1052133333333333;-12.8098;0.033;130.643;0.4720666666666668;32.73333333333333;2;1;15
13177;['classical flute'];Karlheinz Zoeller;0.972;0.203;410160.0;0.0641;0.94;0.101;-27.51;0.0529;73.105;0.0978;53.0;5;1;1
13179;['dance pop', 'electropop', 'pop dance', 'post-teen pop', 'viral pop'];Karmin;0.066825;0.716;213027.0;0.6920000000000001;1.91e-06;0.0768499999999999;-3.8325;0.10475;144.933;0.6565;63.0;2;1;4
13181;['alternative metal', 'australian alternative rock', 'djent', 'progressive metal'];Karnivool;0.000101;0.5;340067.0;0.929;4.45e-05;0.144;-4.883;0.113;93.958;0.271;41.0;4;1;2
13182;['early modern classical', 'impressionism', 'polish classical'];Karol Szymanowski;0.988;0.2625;194000.0;0.065975;0.6345;0.0998;-27.308000000000003;0.0445;96.855;0.1356;18.5;11;1;2
13183;['alternative hip hop', 'indie jazz', 'wonky'];Karriem;0.44;0.5770000000000001;415707.0;0.861;0.000174;0.141;-4.765;0.0834;119.573;0.902;36.0;8;0;2
13184;['dancehall', 'reggae fusion'];Kartel;0.00225;0.521;322413.0;0.911;0.939;0.141;-8.635;0.0471;118.035;0.4370000000000001;0.0;1;0;2
13185;['deep indian pop', 'desi pop', 'filmi', 'tamil pop'];Karthik;0.2456;0.7769999999999999;95627.0;0.3939999999999999;0.0319;0.0438;-15.329999999999998;0.05845;101.52949999999998;0.679;30.0;5;1;4
